geo_param_run,geo_param_vehicle_length,geo_param_vehicle_width,geo_param_vehicle_height,geo_param_front_overhang,geo_param_front_planview,geo_param_hood_angle,geo_param_approach_angle,geo_param_windscreen_angle,geo_param_greenhouse_tapering,geo_param_backlight_angle,geo_param_decklid_height,geo_param_rearend_tapering,geo_param_rear_overhang,geo_param_rear_diffusor_angle,geo_param_vehicle_ride_height,geo_param_vehicle_pitch,run_id,force_run,force_cd,force_cl,force_clf,force_clr,force_cs,force_constref_run,force_constref_cd,force_constref_cl,force_constref_clf,force_constref_clr,force_constref_cs,source_dataset,dataset_version,ingested_at,source_file_count,source_files_json,cd,cl,cs
104,145.45,77.3141,-51.1927,-124.218,-9.73727,31.4739,-10.5188,-90.6249,-14.7576,-11.1528,-31.1665,-60.6307,-115.445,-11.9412,-21.1833,0.191765,104,104.0,0.2791167,0.1431254,-0.02997993,0.1731053,0.02135236,104.0,0.2944231,0.1509742,-0.04111508,0.1920893,0.0225233,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2791167,0.1431254,0.02135236
105,220.45,64.8141,86.3073,-14.8431,18.3877,25.2239,-32.3938,40.6251,22.7424,-29.9028,37.5835,9.36934,-68.5695,-18.1912,47.5667,-0.933235,105,105.0,0.2903255,-0.01545221,-0.1639371,0.1484849,0.02608887,105.0,0.3390253,-0.0180442,-0.2051163,0.1870721,0.03046506,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2903255,-0.01545221,0.02608887
106,20.4501,-35.1859,-13.6927,-139.843,-56.6123,-24.7761,2.60622,-109.375,-77.2576,120.097,-12.4165,-70.6307,56.4305,31.8088,-2.43328,0.0667652,106,106.0,0.2616189,-0.02393628,-0.07329114,0.04935486,0.01201987,106.0,0.2553496,-0.02336269,-0.07187754,0.04851485,0.01173184,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2616189,-0.02393628,0.01201987
107,-79.5499,-85.1859,-63.6927,47.6569,55.8877,-49.7761,-14.8938,115.625,72.7424,45.0972,-37.4165,49.3693,-6.06951,6.80884,-27.4333,-0.433235,107,107.0,0.2597485,-0.01165114,-0.1529162,0.1412651,0.03926015,107.0,0.2203673,-0.00988468,-0.1262832,0.1163985,0.03330781,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2597485,-0.01165114,0.03926015
108,120.45,14.8141,36.3073,-77.3431,-19.1123,0.223887,20.1062,-34.3749,-27.2576,195.097,12.5835,-30.6307,-131.07,-43.1912,22.5667,0.566765,108,108.0,0.2972321,0.1148243,-0.01244268,0.1272669,0.03460406,108.0,0.3117513,0.1204332,-0.01879096,0.1392241,0.0362944,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2972321,0.1148243,0.03460406
109,-129.55,-10.1859,-88.6927,-108.593,37.1377,-12.2761,-23.6438,-71.8749,47.7424,157.597,-49.9165,-50.6307,-37.3195,44.3088,-39.9333,0.316765,109,109.0,0.2603153,0.07233645,-0.0631251,0.1354616,0.01412002,109.0,0.2356034,0.06546948,-0.05140419,0.1168737,0.01277959,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2603153,0.07233645,0.01412002
110,70.4501,89.8141,11.3073,16.4069,-37.8623,37.7239,11.3562,78.1251,-52.2576,7.59724,0.0834554,29.3693,87.6805,-5.69116,10.0667,-0.683235,110,110.0,0.2658062,0.005800198,-0.1084252,0.1142254,0.005182293,110.0,0.303901,0.006631471,-0.1272372,0.1338687,0.005925008,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2658062,0.005800198,0.005182293
111,-29.5499,39.8141,-38.6927,-46.0931,74.6377,12.7239,-6.14378,3.12513,97.7424,-67.4028,-24.9165,-10.6307,25.1805,-30.6912,-14.9333,0.816765,111,111.0,0.278456,0.1203453,0.0227541,0.09759119,-0.003432279,111.0,0.2713984,0.1172951,0.0232077,0.09408736,-0.003345286,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.278456,0.1203453,-0.003432279
112,170.45,-60.1859,61.3073,78.9069,-0.362268,-37.2761,28.8562,-146.875,-2.25756,82.5972,25.0835,69.3693,-99.8195,19.3088,35.0667,-0.183235,112,112.0,0.2967612,0.03655082,-0.07972242,0.1162732,0.05404087,112.0,0.2947099,0.03629816,-0.0862093,0.1225075,0.05366731,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2967612,0.03655082,0.05404087
113,207.95,33.5641,-69.9427,8.59438,-61.2998,-40.4011,17.9187,-81.2499,16.4924,-76.7778,-40.5415,24.3693,48.618,16.1838,19.4417,0.254265,113,113.0,0.277838,0.06157286,-0.04328309,0.1048559,0.02664095,113.0,0.2773259,0.06145936,-0.05101005,0.1124694,0.02659185,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.277838,0.06157286,0.02664095
114,7.95009,-66.4359,30.0573,-116.406,13.7002,9.59889,-17.0813,68.7501,-83.5076,73.2222,9.45846,-55.6307,-76.382,-33.8162,-30.5583,-0.745735,114,114.0,0.2455158,-0.06745572,-0.1768727,0.109417,0.02112772,114.0,0.2391799,-0.06571493,-0.1726074,0.1068925,0.02058249,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2455158,-0.06745572,0.02112772
115,-92.0499,83.5641,-19.9427,71.0944,-23.7998,-15.4011,-34.5813,-6.24987,66.4924,-1.77776,-15.5415,64.3693,-138.882,41.1838,44.4417,0.754265,115,115.0,0.3401304,0.1374436,-0.04553256,0.1829761,0.03729802,115.0,0.3589395,0.1450442,-0.041662,0.1867062,0.03936058,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.3401304,0.1374436,0.03729802
116,107.95,-16.4359,80.0573,-53.9056,51.2002,34.5989,0.418718,143.75,-33.5076,148.222,34.4585,-15.6307,-13.882,-8.81616,-5.55828,-0.245735,116,116.0,0.2614337,-0.03526086,-0.09261062,0.05734976,0.005883084,116.0,0.2737223,-0.03691828,-0.09928739,0.06236911,0.006159616,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2614337,-0.03526086,0.005883084
117,-142.05,-41.4359,-44.9427,-85.1556,-42.5498,22.0989,26.6687,106.25,41.4924,110.722,-28.0415,-35.6307,79.868,-21.3162,31.9417,-0.495735,117,117.0,0.2761809,-0.02210741,-0.08341939,0.06131197,0.01714285,117.0,0.2555628,-0.020457,-0.07429657,0.05383957,0.01586306,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2761809,-0.02210741,0.01714285
118,57.9501,58.5641,55.0573,39.8444,32.4502,-27.9011,-8.33128,-43.7499,-58.5076,-39.2778,21.9585,44.3693,-45.132,28.6838,-18.0583,0.504265,118,118.0,0.2807911,0.08220996,-0.04129394,0.1235039,0.03933023,118.0,0.3123639,0.09145385,-0.04878832,0.1402422,0.04375261,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2807911,0.08220996,0.03933023
119,-42.0499,8.56408,5.05735,-22.6556,-5.04977,47.0989,-25.8313,-118.75,91.4924,185.722,-3.04154,4.36934,-107.632,3.68384,-43.0583,0.00426519,119,119.0,0.2649036,0.05043568,-0.09686587,0.1473016,0.01408626,119.0,0.2603868,0.04957572,-0.09302227,0.142598,0.01384608,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2649036,0.05043568,0.01408626
120,157.95,-91.4359,-94.9427,-147.656,69.9502,-2.90111,9.16872,31.2501,-8.50756,35.7222,46.9585,-75.6307,17.368,-46.3162,6.94172,-0.995735,120,120.0,0.2750423,-0.09848844,-0.1386312,0.04014276,0.009683788,120.0,0.239553,-0.08578025,-0.1227237,0.03694349,0.008434267,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2750423,-0.09848844,0.009683788
121,232.95,96.0641,42.5573,-38.2806,-51.9248,-9.15111,-12.7063,-137.5,28.9924,16.9722,15.7085,-5.63066,64.243,47.4338,-24.3083,-0.120735,121,121.0,0.2621197,0.01455566,-0.08241572,0.09697138,0.01759058,121.0,0.2995654,0.01663504,-0.1034501,0.1200852,0.02010352,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2621197,0.01455566,0.01759058
122,32.9501,-3.93592,-57.4427,86.7194,23.0752,40.8489,22.2937,12.5001,-71.0076,166.972,-34.2915,-85.6307,-60.757,-2.56616,25.6917,0.879265,122,122.0,0.297282,0.1153843,0.004209466,0.1111748,0.02831508,122.0,0.2875553,0.111609,0.002804994,0.108804,0.02738864,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.297282,0.1153843,0.02831508
123,-67.0499,-53.9359,92.5573,24.2194,-14.4248,15.8489,4.79372,-62.4999,78.9924,91.9722,40.7085,34.3693,-123.257,-27.5662,0.691724,0.379265,123,123.0,0.2997894,0.04408254,-0.0553672,0.09944974,0.03690968,123.0,0.2901188,0.04266053,-0.05126059,0.09392112,0.03571905,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2997894,0.04408254,0.03690968
124,132.95,46.0641,-7.44265,-100.781,60.5752,-34.1511,-30.2063,87.5001,-21.0076,-58.0278,-9.29154,-45.6307,1.74299,22.4338,-49.3083,-0.620735,124,124.0,0.2436567,-0.00671971,-0.1635679,0.1568482,0.02098023,124.0,0.2575799,-0.007103693,-0.180819,0.1737153,0.0221791,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2436567,-0.00671971,0.02098023
125,-117.05,21.0641,67.5573,-132.031,-33.1748,-46.6511,-3.95628,50.0001,53.9924,-95.5278,28.2085,-65.6307,95.493,9.93384,-11.8083,-0.870735,125,125.0,0.2711002,-0.09368664,-0.1511733,0.05748668,0.004379518,125.0,0.2885905,-0.09973094,-0.1583527,0.05862176,0.004662068,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2711002,-0.09368664,0.004379518
126,82.9501,-78.9359,-32.4427,-7.03062,41.8252,3.34889,-38.9563,-99.9999,-46.0076,54.4722,-21.7915,14.3693,-29.507,-40.0662,38.1917,0.129265,126,126.0,0.293788,0.03335074,-0.1023214,0.1356722,0.0459729,126.0,0.2690124,0.03053821,-0.09738526,0.1279235,0.04209593,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.293788,0.03335074,0.0459729
127,-17.0499,71.0641,-82.4427,-69.5306,4.32523,-21.6511,13.5437,125.0,-96.0076,-20.5278,-46.7915,-25.6307,-92.007,34.9338,13.1917,-0.370735,127,127.0,0.2891099,0.1200496,-0.07284624,0.1928958,0.03356735,127.0,0.3037653,0.1261351,-0.07528919,0.2014243,0.03526892,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2891099,0.1200496,0.03356735
128,182.95,-28.9359,17.5573,55.4694,-70.6748,28.3489,-21.4563,-24.9999,3.99244,129.472,3.20846,54.3693,32.993,-15.0662,-36.8083,0.629265,128,128.0,0.2592631,0.02234088,-0.06330608,0.08564695,0.003593717,128.0,0.2501829,0.02155843,-0.06651195,0.08807038,0.003467854,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.2592631,0.02234088,0.003593717
129,187.638,82.7828,76.1511,46.6803,-22.042,40.4583,-14.0735,-16.7967,-68.6638,34.5504,-4.99467,68.7443,20.2977,9.54322,36.2386,0.933953,129,129.0,0.3058334,0.09252768,-0.01341247,0.1059402,0.04985779,129.0,0.358121,0.1083469,-0.02402358,0.1323705,0.05838186,DrivAerML,neashton/drivaerml-main,2026-04-30T20:35:46+00:00,3,"[{""path"": ""data/raw/drivaerml/geo_parameters_all.csv"", ""sha256"": ""2d4e8b3f166d1facab2a38821af2c3cc1dbba47cfbb7bf0814e3e0bf1fe3e829"", ""size_bytes"": 77574}, {""path"": ""data/raw/drivaerml/force_mom_all.csv"", ""sha256"": ""360d0ea616ce5dec4c23f400e1d2e3436fcfab3837a5428688effd95f8f61dd8"", ""size_bytes"": 33942}, {""path"": ""data/raw/drivaerml/force_mom_constref_all.csv"", ""sha256"": ""4e9e003da38ccdcacad359451079888361eae221d3c8dad7fd5682250d257865"", ""size_bytes"": 33947}]",0.3058334,0.09252768,0.04985779
